"village_name","village_name_pa","tehsil","district","district_id","tehsil_id","vid","lon","lat"
"Jabarhera","ਜਬਰਹੇੜਾ","Rupnagar","Rupnagar","0307","03070002","00698900","76.6243822550723","30.8978560139517"
"Sultanpur","ਸੁਲਤਾਨਪੁਰ","Rupnagar","Rupnagar","0307","03070002","00699000","76.6369285956240","30.8950787386129"
"Bindrakh","ਬਿੰਦਰਖ","Rupnagar","Rupnagar","0307","03070002","00699100","76.6462980199516","30.8996030368753"
"Kheri","ਖੇੜੀ","Rupnagar","Rupnagar","0307","03070002","00699200","76.6567270202949","30.9095715004791"
"Harnampur","ਹਰਨਾਮਪੁਰ","Rupnagar","Rupnagar","0307","03070002","00699300","76.6779226055923","30.9050604258366"
"Bardar","ਬਰਦਾਰ","Rupnagar","Rupnagar","0307","03070002","00699400","76.7079633152750","30.9250967184919"
"Tarapur","ਤਾਰਾਪੁਰ","Kharar","Rupnagar","0307","03070003","00699500","76.7173134694870","30.9052582964709"
"Gochar","ਗੋਚਰ","Kharar","Rupnagar","0307","03070003","00699600","76.7072575162741","30.8814382484072"
"Mirzapur","ਮਿਰਜ਼ਾਪੁਰ","Kharar","Rupnagar","0307","03070003","00699700","76.7415362273386","30.8938333602760"
"Burana","ਬੁਰਾਣਾ","Kharar","Rupnagar","0307","03070003","00699800","76.7144452066533","30.8705257613065"
"Dulwan","ਦੁਲਵਾਂ","Kharar","Rupnagar","0307","03070003","00699900","76.7261066461462","30.8670606392187"
"Palhanpur","ਪੱਲਣਪੁਰ","Kharar","Rupnagar","0307","03070003","00700000","76.7194655977777","30.8528642175658"
"Siswan","ਸਿਸਵਾਂ","Kharar","Rupnagar","0307","03070003","00700100","76.7534084291463","30.8629628619598"
"Chhoti Bari Nangal","ਛੋਟੀ ਬੜੀ ਨੰਗਲ","Kharar","Rupnagar","0307","03070003","00700200","76.7675891612786","30.8442016427208"
"Majrian","ਮਾਜਰੀਆਂ","Kharar","Rupnagar","0307","03070003","00700300","76.7856396023495","30.8283955854631"
"Soonk","ਸੂੰਕ","Kharar","Rupnagar","0307","03070003","00700400","76.7894251080151","30.8088964561190"
"Chhoti Bari Parachh","ਛੋਟੀ ਬੜੀ ਪੜਾਛ","Kharar","Rupnagar","0307","03070003","00700500","76.8046750475365","30.8056832086591"
"Kansal","ਕਾਂਸਲ","Kharar","Rupnagar","0307","03070003","00700600","76.8300490670011","30.7724187416040"
"Nada","ਨਾਡਾ","Kharar","Rupnagar","0307","03070003","00700700","76.8100484944344","30.7949291719350"
"Sangriwala","ਸੰਗਰੀ ਵਾਲਾ","Kharar","Rupnagar","0307","03070003","00700800","76.7562960914197","30.7887167570231"
"Milak","ਮਿਲਕ","Kharar","Rupnagar","0307","03070003","00700900","76.7445232659996","30.7773410913601"
"Mastgarh","ਮਸਤਗੜ੍ਹ","Kharar","Rupnagar","0307","03070003","00701000","76.7409038418008","30.7779192121118"
"Dhanauran","ਧਨੌੜਾਂ","Kharar","Rupnagar","0307","03070003","00701100","76.7335109337669","30.7737656442277"
"Togan","ਤੋਗਾਂ","Kharar","Rupnagar","0307","03070003","00701200","76.7307430876504","30.7664714042249"
"Tira","ਤੀੜਾ","Kharar","Rupnagar","0307","03070003","00701300","76.7162962060075","30.7697944603324"
"Chahar Majra","ਚਾਹੜ ਮਾਜਰਾ","Kharar","Rupnagar","0307","03070003","00701400","76.7283303766913","30.7802587870305"
"Paintpur","ਪੈਂਤਪੁਰ","Kharar","Rupnagar","0307","03070003","00701500","76.7239991329319","30.7860210276308"
"Bansepur","ਬਾਂਸੇਪੁਰ","Kharar","Rupnagar","0307","03070003","00701600","76.7151916336522","30.7807246107339"
"Sangalan","ਸੰਗਲਾਂ","Kharar","Rupnagar","0307","03070003","00701700","76.7075663379720","30.7775013683397"
"Rehmanpur","ਰਹਿਮਾਂਪੁਰ","Kharar","Rupnagar","0307","03070003","00701800","76.6982196741528","30.7746667807391"
"Palheri","ਪਲਹੇੜੀ","Kharar","Rupnagar","0307","03070003","00701900","76.6897880312823","30.7844822688885"
"Bhagat Majra","ਭਗਤ ਮਾਜਰਾ","Kharar","Rupnagar","0307","03070003","00702000","76.6994539472238","30.7883936845829"
"Ghandauli","ਘੰਡੌਲੀ","Kharar","Rupnagar","0307","03070003","00702100","76.7058895159948","30.7899037173711"
"Saini Majra","ਸੈਣੀ ਮਾਜਰਾ","Kharar","Rupnagar","0307","03070003","00702200","76.7137432370633","30.7917063381964"
"Dhode Majra","ਢੋਡੇ ਮਾਜਰਾ","Kharar","Rupnagar","0307","03070003","00702300","76.7166829608702","30.7991116887659"
"Rasulpur","ਰਸੂਲਪੁਰ","Kharar","Rupnagar","0307","03070003","00702400","76.7198667680434","30.8018306286421"
"Salamatpur","ਸਲਾਮਤਪੁਰ","Kharar","Rupnagar","0307","03070003","00702500","76.7243667434198","30.8013131048151"
"Ratwara","ਰਤਵਾੜਾ","Kharar","Rupnagar","0307","03070003","00702600","76.7317221382661","30.7897603117530"
"Devi Nagar","ਦੇਵੀ ਨਗਰ","Kharar","Rupnagar","0307","03070003","00702700","76.7319560275206","30.7994697458583"
"Bharaunjian","ਭੜੌਂਜੀਆਂ","Kharar","Rupnagar","0307","03070003","00702800","76.7301246082446","30.8087017708350"
"Ferozepur Banger","ਫਿਰੋਜ਼ਪੁਰ ਬਾਂਗਰ","Kharar","Rupnagar","0307","03070003","00702900","76.7397681994204","30.8072782999853"
"Paraul","ਪੜੌਲ","Kharar","Rupnagar","0307","03070003","00703000","76.7420146622996","30.8240523912376"
"Hoshiarpur","ਹੁਸ਼ਿਆਰਪੁਰ","Kharar","Rupnagar","0307","03070003","00703100","76.7235149976617","30.8221361152538"
"Sultanpur","ਸੁਲਤਾਨਪੁਰ","Kharar","Rupnagar","0307","03070003","00703200","76.7291957338667","30.8387591719918"
"Majra","ਮਾਜਰਾ","Kharar","Rupnagar","0307","03070003","00703300","76.7191911436287","30.8406293295194"
"Rajgarh","ਰਾਜਗੜ੍ਹ","Kharar","Rupnagar","0307","03070003","00703400","76.7028268412012","30.8286185167193"
"Manakpur Sharif","ਮਾਣਕਪੁਰ ਸ਼ਰੀਫ","Kharar","Rupnagar","0307","03070003","00703500","76.6918523196769","30.8419048005796"
"Ranguana","ਰੰਗੂਆਣਾ","Kharar","Rupnagar","0307","03070003","00703600","76.7017890289877","30.8460204364615"
"Khadri","ਖਦਰੀ","Kharar","Rupnagar","0307","03070003","00703700","76.7082488381307","30.8531027846419"
"Sangatpura","ਸੰਗਤਪੁਰਾ","Kharar","Rupnagar","0307","03070003","00703800","76.6843050304809","30.8515657723652"
"Kubaheri","ਕੁਬਾਹੇੜੀ","Kharar","Rupnagar","0307","03070003","00703900","76.6826094611663","30.8667470518906"
"Abhipur","ਅਭੀਪੁਰ","Kharar","Rupnagar","0307","03070003","00704000","76.690303098173","30.8738671338281"
"Mianpur","ਮੀਆਂਪੁਰ","Kharar","Rupnagar","0307","03070003","00704100","76.6817075914417","30.8902212104699"
"Fatehpur","ਫਤਿਹਪੁਰ","Kharar","Rupnagar","0307","03070003","00704200","76.6599285814912","30.8886598225004"
"Harnampur","ਹਰਨਾਮਪੁਰ","Kharar","Rupnagar","0307","03070003","00704300","76.6451728895468","30.8819857086798"
"Saini Majra","ਸੈਣੀ ਮਾਜਰਾ","Kharar","Rupnagar","0307","03070003","00704400","76.6321632683721","30.8749109943521"
"Salampur Khurd","ਸਲੇਮਪੁਰ ਖੁਰਦ","Kharar","Rupnagar","0307","03070003","00704500","76.6230392000989","30.8704048642809"
"Bhup Nagar","ਭੂਪ ਨਗਰ","Kharar","Rupnagar","0307","03070003","00704600","76.6108477434434","30.8644591638478"
"Tajpura","ਤਾਜਪੁਰਾ","Kharar","Rupnagar","0307","03070003","00704700","76.6154945841248","30.8629259558707"
"Dhangtana","ਧਗਤਾਣਾ","Kharar","Rupnagar","0307","03070003","00704800","76.6133557886100","30.8527987553438"
"Rampur","ਰਾਮਪੁਰ","Kharar","Rupnagar","0307","03070003","00704900","76.6079367659253","30.8435862359389"
"Rattangarh","ਰਤਨਗੜ੍ਹ","Kharar","Rupnagar","0307","03070003","00705000","76.6012944240572","30.8412606268019"
"Chatauli","ਚਟੌਲੀ","Kharar","Rupnagar","0307","03070003","00705100","76.594535306911","30.8411250992006"
"Neholka","ਨਿਹੋਲਕਾ","Kharar","Rupnagar","0307","03070003","00705200","76.6021720361983","30.8355649560173"
"Dusarana","ਦੁਸਾਰਾਨਾ","Kharar","Rupnagar","0307","03070003","00705300","76.6109081290819","30.8285213068101"
"Mullanpur","ਮੁੱਲਾਂਪੁਰ","Kharar","Rupnagar","0307","03070003","00705400","76.6133208256803","30.8406964391066"
"Mundhon Mastana","ਮੁੰਧੋਂ ਮਸਤਾਨਾ","Kharar","Rupnagar","0307","03070003","00705500","76.6196997883632","30.8391716437389"
"Akalgarh","ਅਕਾਲਗੜ੍ਹ","Kharar","Rupnagar","0307","03070003","00705600","76.6198146173927","30.8506898284468"
"Mundhon Bhag Singh","ਮੁੰਧੋਂ ਭਾਗ ਸਿੰਘ","Kharar","Rupnagar","0307","03070003","00705700","76.6249397954915","30.8379096991969"
"Mundhon Sangtian","ਮੁੰਧੋਂ ਸੰਗਤੀਆਂ","Kharar","Rupnagar","0307","03070003","00705800","76.6304362267816","30.8421052078879"
"Salampur Kalan","ਸਲੇਮਪੁਰ ਕਲਾਂ","Kharar","Rupnagar","0307","03070003","00705900","76.6271046911220","30.8550277626215"
"Thana Gobindgarh","ਥਾਨਾ ਗੋਬਿੰਦਗੜ੍ਹ","Kharar","Rupnagar","0307","03070003","00706000","76.6383623485881","30.8565696196506"
"Barsalpur","ਬਰਸਾਲਪੁਰ","Kharar","Rupnagar","0307","03070003","00706100","76.6380700483359","30.8655205606341"
"Labangarh","ਲਬਾਨਗੜ੍ਹ","Kharar","Rupnagar","0307","03070003","00706200","76.6464661384277","30.8651829699938"
"Khizarabad","ਖਿਜ਼ਰਾਬਾਦ","Kharar","Rupnagar","0307","03070003","00706300","76.6635353854692","30.8662531206213"
"Mehrauli","ਮਹਿਰੌਲੀ","Kharar","Rupnagar","0307","03070003","00706400","76.6504191314606","30.8464101791895"
"Mehrampur","ਮਹਿਰਮਪੁਰ","Kharar","Rupnagar","0307","03070003","00706500","76.6406774996370","30.8466364156383"
"Guno Majra","ਗੁੱਨੋ ਮਾਜਰਾ","Kharar","Rupnagar","0307","03070003","00706600","76.6386222229025","30.8371869215687"
"Naggal Garian","ਨੱਗਲ ਗੜੀਆ","Kharar","Rupnagar","0307","03070003","00706700","76.6275995304588","30.8290961679954"
"Baraudi","ਬੜੌਦੀ","Kharar","Rupnagar","0307","03070003","00706800","76.6385398626457","30.8276399232461"
"Andheri","ਅੰਧਹੇੜੀ","Kharar","Rupnagar","0307","03070003","00706900","76.6324437268058","30.8213046287867"
"Fatehgarh","ਫਤਿਹਗੜ੍ਹ","Kharar","Rupnagar","0307","03070003","00707000","76.6233204368520","30.8167184882047"
"Jhingrah","ਝਿੰਗੜਾਂ","Kharar","Rupnagar","0307","03070003","00707100","76.6137216073363","30.8125479422809"
"Kanauran","ਕਨੌੜਾਂ","Kharar","Rupnagar","0307","03070003","00707200","76.6083293277556","30.8135722924554"
"Singhpura","ਸਿੰਘਪੁਰਾ","Kharar","Rupnagar","0307","03070003","00707300","76.5860504632068","30.8091247985818"
"Goslan","ਗੋਸਲਾਂ","Kharar","Rupnagar","0307","03070003","00707400","76.5776129384133","30.8088261092611"
"Kalewal","ਕਾਲੇਵਾਲ","Kharar","Rupnagar","0307","03070003","00707500","76.5800404010399","30.8001938898612"
"Badarpur","ਬਦਰਪੁਰ","Kharar","Rupnagar","0307","03070003","00707600","76.5753967221981","30.7920788315258"
"Barauli","ਬਰੌਲੀ","Kharar","Rupnagar","0307","03070003","00707700","76.5839241619056","30.7876595124237"
"Hasanpur","ਹਸਨਪੁਰ","Kharar","Rupnagar","0307","03070003","00707800","76.5833439160092","30.7796909815565"
"Gharuan","ਘੜੂੰਆਂ","Kharar","Rupnagar","0307","03070003","00707900","76.5663611952798","30.7626695414371"
"Machhipur","ਮਾਛੀਪੁਰ","Kharar","Rupnagar","0307","03070003","00708000","76.5432980820917","30.7580737178454"
"Fatehpur Their","ਫਤਿਹਪੁਰ ਥੇੜੀ","Kharar","Rupnagar","0307","03070003","00708100","76.5397129926695","30.7510168152214"
"Sil Kapra","ਸਿੱਲ ਕਪੜਾ","Kharar","Rupnagar","0307","03070003","00708200","76.5430833706052","30.7444070602566"
"Sil","ਸਿੱਲ","Kharar","Rupnagar","0307","03070003","00708300","76.5360829413663","30.7344408214198"
"Batta","ਬੱਤਾ","Kharar","Rupnagar","0307","03070003","00708400","76.5544906421276","30.7361117332238"
"Bibipur","ਬੀਬੀਪੁਰ","Kharar","Rupnagar","0307","03070003","00708500","76.5654181236400","30.7423057227975"
"Shakrullapur","ਸ਼ਕਰੂਲਾਪੁਰ","Kharar","Rupnagar","0307","03070003","00708600","76.5818548310425","30.7491526528352"
"Simbal Majra","ਸਿੰਬਲ ਮਾਜਰਾ","Kharar","Rupnagar","0307","03070003","00708700","76.5933676065061","30.7507658974244"
"Pir Sohana","ਪੀਰ ਸੋਹਨਾ","Kharar","Rupnagar","0307","03070003","00708800","76.6062416420270","30.7463209293526"
"Bhago Majra","ਭਾਗੋ ਮਾਜਰਾ","Kharar","Rupnagar","0307","03070003","00708900","76.6157619065083","30.7564963094980"
"Rurkee Pukhta","ਰੁੜਕੀ ਪੁਖਤਾ","Kharar","Rupnagar","0307","03070003","00709000","76.6033746367736","30.7605382146031"
"Mamupur","ਮਾਮੂਪੁਰ","Kharar","Rupnagar","0307","03070003","00709100","76.5914760189219","30.7670356143043"
"Sahauran","ਸਹੌੜਾਂ","Kharar","Rupnagar","0307","03070003","00709200","76.6087526522973","30.7771430224732"
"Dau Majra","ਦਾਊ ਮਾਜਰਾ","Kharar","Rupnagar","0307","03070003","00709300","76.6240132978331","30.7669689258079"
"Aujala","ਔੋਜਲਾ","Kharar","Rupnagar","0307","03070003","00709400","76.6396468394926","30.7614976027316"
"Bhukhri","ਭੁਖੜੀ","Kharar","Rupnagar","0307","03070003","00709500","76.6476591336677","30.7647867343820"
"Radiala","ਰਡਿਆਲਾ","Kharar","Rupnagar","0307","03070003","00709600","76.6358556312822","30.7731500722746"
"Ghataur","ਘਟੌਰ","Kharar","Rupnagar","0307","03070003","00709700","76.6268620564695","30.7840590145678"
"Shahpur","ਸ਼ਾਹਪੁਰ","Kharar","Rupnagar","0307","03070003","00709800","76.6212167163164","30.7925834120387"
"Lakhnaur","ਲਖਨੌਰ","Kharar","Rupnagar","0307","03070003","00709900","76.6062497919815","30.7889887055881"
"Padiala","ਪਡਿਆਲਾ","Kharar","Rupnagar","0307","03070003","00710000","76.5982553611181","30.7988330779044"
"Naggal Singha","ਨੱਗਲ ਸਿੰਘਾ","Kharar","Rupnagar","0307","03070003","00710100","76.6114574718700","30.7984750070236"
"Nanheri","ਨਨਹੇੜੀ","Kharar","Rupnagar","0307","03070003","00710200","76.6174930716340","30.8007278732183"
"Singhpur","ਸਿੰਘਪੁਰ","Kharar","Rupnagar","0307","03070003","00710300","76.6197316060567","30.8081028703643"
"Rakauli","ਰਕੌਲੀ","Kharar","Rupnagar","0307","03070003","00710400","76.625666573758","30.8036430847873"
"Sheikhpura","ਸ਼ੇਖਪੁਰਾ","Kharar","Rupnagar","0307","03070003","00710500","76.6376677993304","30.8160494917073"
"Suhali","ਸੁਹਾਲੀ","Kharar","Rupnagar","0307","03070003","00710600","76.6369354027134","30.8044250422935"
"Khairpur","ਖੈਰਪੁਰ","Kharar","Rupnagar","0307","03070003","00710700","76.6483557592449","30.8139040807736"
"Chandpur","ਚੰਦਪੁਰ","Kharar","Rupnagar","0307","03070003","00710800","76.6545476780893","30.8212929457790"
"Sialba","ਸਿਆਲਬਾ","Kharar","Rupnagar","0307","03070003","00710900","76.6550191500840","30.8318906506643"
"Jhande Majra","ਝੰਡੇ ਮਾਜਰਾ","Kharar","Rupnagar","0307","03070003","00711000","76.6579686587439","30.8410991769704"
"Khera","ਖੇੜਾ","Kharar","Rupnagar","0307","03070003","00711100","76.666710908961","30.8443668729115"
"Majri","ਮਾਜਰੀ","Kharar","Rupnagar","0307","03070003","00711200","76.6744221178147","30.8418031007460"
"Fatehpur","ਫਤਿਹਪੁਰ","Kharar","Rupnagar","0307","03070003","00711300","76.6708804238881","30.8246470472636"
"Kadi Majra","ਕਾਦੀ ਮਾਜਰਾ","Kharar","Rupnagar","0307","03070003","00711400","76.6594547308596","30.8138374098832"
"Naglian","ਨਗਲੀਆਂ","Kharar","Rupnagar","0307","03070003","00711500","76.6557377925311","30.8044723786170"
"Tirtha","ਤੀਰਥਾ","Kharar","Rupnagar","0307","03070003","00711600","76.6458246941293","30.7955051264289"
"Alapur","ਅੱਲਾਪੁਰ","Kharar","Rupnagar","0307","03070003","00711700","76.6351940414688","30.7933057690922"
"Bhajauli","ਭਜੌਲੀ","Kharar","Rupnagar","0307","03070003","00711800","76.6424229473230","30.7821478626925"
"Teur","ਤਿਊੜ","Kharar","Rupnagar","0307","03070003","00711900","76.6587732566755","30.7892662888877"
"Phantwan","ਫਾਂਟਵਾਂ","Kharar","Rupnagar","0307","03070003","00712000","76.6730869193267","30.8067449791028"
"Dhakoran Khurd","ਢਕੋਰਾਂ ਖੁਰਦ","Kharar","Rupnagar","0307","03070003","00712100","76.6819896381823","30.8079727466202"
"Bazidpur","ਬਜ਼ੀਦਪੁਰ","Kharar","Rupnagar","0307","03070003","00712200","76.6768375391790","30.8176722704387"
"Boothgarh","ਬੂਥਗੜ੍ਹ","Kharar","Rupnagar","0307","03070003","00712300","76.6884771119389","30.8226553711377"
"Kartarpur","ਕਰਤਾਰਪੁਰ","Kharar","Rupnagar","0307","03070003","00712400","76.7020974259241","30.8212233684803"
"Takipur","ਤਕੀਪੁਰ","Kharar","Rupnagar","0307","03070003","00712500","76.7145939630630","30.8163148104503"
"Kansala","ਕੰਸਾਲਾ","Kharar","Rupnagar","0307","03070003","00712600","76.7036118074730","30.8104883476822"
"Dhakoran Kalan","ਢਕੋਰਾਂ ਕਲਾਂ","Kharar","Rupnagar","0307","03070003","00712700","76.6888137417740","30.8101268473413"
"Rani Majra","ਰਾਣੀ ਮਾਜਰਾ","Kharar","Rupnagar","0307","03070003","00712800","76.7017618692681","30.7985053981438"
"Bahalpur","ਬਹਾਲਪੁਰ","Kharar","Rupnagar","0307","03070003","00712900","76.6916356161404","30.8008135149368"
"Malakpur","ਮਲਕਪੁਰ","Kharar","Rupnagar","0307","03070003","00713000","76.6792244620151","30.7948962826631"
"Shiamipur","ਸ਼ਿਆਮੀਪੁਰ","Kharar","Rupnagar","0307","03070003","00713100","76.6720207279359","30.7943390341267"
"Rurkee Kham","ਰੁੜਕੀ ਖਾਮ","Kharar","Rupnagar","0307","03070003","00713200","76.6753411263442","30.7806667322015"
"Nanu Majra","ਨਾਨੂ ਮਾਜਰਾ","Kharar","Rupnagar","0307","03070003","00713300","76.6640797923699","30.7798895642938"
"Jakar Majra","ਜਕੜ ਮਾਜਰਾ","Kharar","Rupnagar","0307","03070003","00713400","76.6559588509913","30.7780285022420"
"Abhepur","ਅਭੇਪੁਰ","Kharar","Rupnagar","0307","03070003","00713500","76.6498133817564","30.7758464570453"
"Harialpur","ਹਰੀਆਲਪੁਰ","Kharar","Rupnagar","0307","03070003","00713600","76.6592584083558","30.7666552248091"
"Chandon Gobindgarh","ਚੰਦੌਂ ਗੋਬਿੰਦਗੜ੍ਹ","Kharar","Rupnagar","0307","03070003","00713700","76.6695452820067","30.7718484944765"
"Jandpur","ਜੰਡਪੁਰ","Kharar","Rupnagar","0307","03070003","00713800","76.6740272450331","30.7588005472180"
"Jhungian","ਝੂੰਗੀਆਂ","Kharar","Rupnagar","0307","03070003","00713900","76.6639997866158","30.7535308890816"
"Chhaju Majra","ਛੱਜੂ ਮਾਜਰਾ","Kharar","Rupnagar","0307","03070003","00714000","76.6692920353519","30.7283310406312"
"Sante Majra","ਸੰਤੇ ਮਾਜਰਾ","Kharar","Rupnagar","0307","03070003","00714100","76.6575377942099","30.7247858638892"
"Khuni Majra","ਖੂਨੀ ਮਾਜਰਾ","Kharar","Rupnagar","0307","03070003","00714200","76.6454413621146","30.7197285701938"
"Badala (Naya Shahr)","ਬਡਾਲਾ ਨਯਾਂ ਸ਼ਹਿਰ","Kharar","Rupnagar","0307","03070003","00714300","76.6327188116639","30.7329740714658"
"Badali","ਬਡਾਲੀ","Kharar","Rupnagar","0307","03070003","00714400","76.6200982193510","30.7325387110119"
"Bajheri","ਬਜਹੇੜੀ","Kharar","Rupnagar","0307","03070003","00714500","76.5934814606667","30.7360527482834"
"Rora","ਰੋੜਾ","Kharar","Rupnagar","0307","03070003","00714600","76.5699095755610","30.7295555629279"
"Sotal","ਸੋਤਲ","Kharar","Rupnagar","0307","03070003","00714700","76.5666144191785","30.7147347421008"
"Ghoga Kheri","ਘੋਗਾ ਖੇੜੀ","Kharar","Rupnagar","0307","03070003","00714800","76.5584243643312","30.7229474472964"
"Garangan","ਗੜਾਂਗਾ","Kharar","Rupnagar","0307","03070003","00714900","76.5472540464159","30.7201042519939"
"Ghoga","ਘੋਗਾ","Kharar","Rupnagar","0307","03070003","00715000","76.5527992794891","30.7076022962192"
"Dhabali","ਧਬਾਲੀ","Kharar","Rupnagar","0307","03070003","00715100","76.5655206133078","30.6983950829678"
"Dharak Kalan","ਧੜਾਕ ਕਲਾਂ","Kharar","Rupnagar","0307","03070003","00715200","76.5768052219182","30.6897136696778"
"Dharak Khurd","ਧੜਾਕ ਖੁਰਦ","Kharar","Rupnagar","0307","03070003","00715300","76.5858150036482","30.6923484400385"
"Basian","ਬਾਸੀਆਂ","Kharar","Rupnagar","0307","03070003","00715400","76.578899478292","30.7020424505563"
"Niamian","ਨਿਆਮੀਆਂ","Kharar","Rupnagar","0307","03070003","00715500","76.5936009301145","30.7001450977643"
"Pannuan","ਪੰਨੂਆਂ","Kharar","Rupnagar","0307","03070003","00715600","76.5928157983389","30.7107990953758"
"Malikpur","ਮਲਿਕਪੁਰ","Kharar","Rupnagar","0307","03070003","00715700","76.5794367526587","30.7114785345097"
"Mehmudpur","ਮਹਿਮੂਦਪੁਰ","Kharar","Rupnagar","0307","03070003","00715800","76.5814851203437","30.7184059780387"
"Nabipur","ਨਬੀਪੁਰ","Kharar","Rupnagar","0307","03070003","00715900","76.5857004023286","30.7249655973778"
"Deh Kalan","ਦੇਹ ਕਲਾਂ","Kharar","Rupnagar","0307","03070003","00716000","76.5964712529657","30.7250319840436"
"Madan Heri","ਮਦਨ ਹੇੜੀ","Kharar","Rupnagar","0307","03070003","00716100","76.6069592513277","30.7274673487505"
"Cholta Khurd","ਚੋਲਟਾ ਖੁਰਦ","Kharar","Rupnagar","0307","03070003","00716200","76.6067890556114","30.7166477832875"
"Cholta Kalan","ਚੋਲਟਾ ਕਲਾਂ","Kharar","Rupnagar","0307","03070003","00716300","76.6188505028087","30.7149153210198"
"Rangian","ਰੰਗੀਆਂ","Kharar","Rupnagar","0307","03070003","00716400","76.6123561337022","30.7028832883641"
"Popna","ਪੋਪਨਾ","Kharar","Rupnagar","0307","03070003","00716500","76.6035528281650","30.6949173760253"
"Majatri","ਮਜਾਤੜੀ","Kharar","Rupnagar","0307","03070003","00716600","76.6042139232659","30.6853327214853"
"Majat","ਮਜਾਤ","Kharar","Rupnagar","0307","03070003","00716700","76.5928681719765","30.6824896646913"
"Todar Majra","ਟੋਡਰ ਮਾਜਰਾ","Kharar","Rupnagar","0307","03070003","00716800","76.5988142799998","30.6713220984223"
"Machhli Kalan","ਮੱਛਲੀ ਕਲਾਂ","Kharar","Rupnagar","0307","03070003","00716900","76.6157044079475","30.6590760112440"
"Makran","ਮਕੜਾਂ","Kharar","Rupnagar","0307","03070003","00717000","76.6068091854067","30.6766133149962"
"Jhanjheri","ਝੰਜੇੜੀ","Kharar","Rupnagar","0307","03070003","00717100","76.6222171365858","30.6837890256649"
"Rasanheri","ਰਸਨਹੇੜੀ","Kharar","Rupnagar","0307","03070003","00717200","76.6325340892505","30.6955007185019"
"Gabbe Majra","ਗੱਬੇ ਮਾਜਰਾ","Kharar","Rupnagar","0307","03070003","00717300","76.6211210150682","30.7027509988445"
"Naggal Faizgarh","ਨੱਗਲ ਫੈਜ਼ਗੜ੍ਹ","Kharar","Rupnagar","0307","03070003","00717400","76.6265450661806","30.7067965848118"
"Tirpari","ਤਿਰਪੜੀ","Kharar","Rupnagar","0307","03070003","00717500","76.6333747348401","30.7127306508131"
"Tole Majra","ਤੋਲੇ ਮਾਜਰਾ","Kharar","Rupnagar","0307","03070003","00717600","76.6454081465007","30.7081254289905"
"Maggar","ਮਗਰ","Kharar","Rupnagar","0307","03070003","00717700","76.6419642274433","30.7009380152399"
"Sawara","ਸਵਾੜਾ","Kharar","Rupnagar","0307","03070003","00717800","76.6437673105644","30.6861087473623"
"Chuhar Majra","ਚੂਹੜ ਮਾਜਰਾ","Kharar","Rupnagar","0307","03070003","00717900","76.6327924087136","30.6700974721572"
"Machhli Khurd","ਮੱਛਲੀ ਖੁਰਦ","Kharar","Rupnagar","0307","03070003","00718000","76.6328089522620","30.6578393979658"
"Soey Majra","ਸੋਏ ਮਾਜਰਾ","Kharar","Rupnagar","0307","03070003","00718100","76.6341279183244","30.6448488285657"
"Patran","ਪਾਤੜਾਂ","Kharar","Rupnagar","0307","03070003","00718200","76.6370001688327","30.6326340888224"
"Chudiala","ਚੁਡਿਆਲਾ","Kharar","Rupnagar","0307","03070003","00718300","76.6476322808679","30.6401364765063"
"Bariwala","ਬਾੜੀਵਾਲਾ","Kharar","Rupnagar","0307","03070003","00718400","76.6553831565158","30.6513545643617"
"Bharatpur","ਭਾਰਤਪੁਰ","Kharar","Rupnagar","0307","03070003","00718500","76.6542770192117","30.6611520040712"
"Gidarpur","ਗਿੱਦੜਪੁਰ","S.A.S.Nagar (Mohali)","Rupnagar","0307","03070004","00718600","76.6426461597346","30.6583248154835"
"Saidpur","ਸੈਦਪੁਰ","S.A.S.Nagar (Mohali)","Rupnagar","0307","03070004","00718700","76.6505164734340","30.6737351437427"
"Maujpur","ਮੌਜਪੁਰ","S.A.S.Nagar (Mohali)","Rupnagar","0307","03070004","00718800","76.6633572495438","30.6676727004366"
"Shiampur","ਸ਼ਿਆਮਪੁਰ","S.A.S.Nagar (Mohali)","Rupnagar","0307","03070004","00718900","76.6647409810981","30.6529553600240"
"Raipur Kalan","ਰਾਏਪੁਰ ਕਲਾਂ","S.A.S.Nagar (Mohali)","Rupnagar","0307","03070004","00719000","76.6747719682958","30.6588255185455"
"Bhago Majra","ਭਾਗੋ ਮਾਜਰਾ","S.A.S.Nagar (Mohali)","Rupnagar","0307","03070004","00719100","76.6762968812222","30.6728063777598"
"Ledi","ਲੇਦੀ","S.A.S.Nagar (Mohali)","Rupnagar","0307","03070004","00719200","76.6602019301766","30.6792957116208"
"Baihrampur","ਬਹਿਰਮਪੁਰ","S.A.S.Nagar (Mohali)","Rupnagar","0307","03070004","00719300","76.6734901795715","30.6838740937612"
"Landran","ਲਾਂਡਰਾਂ","S.A.S.Nagar (Mohali)","Rupnagar","0307","03070004","00719400","76.6643127747181","30.6918376157274"
"Kailon","ਕੈਲੋਂ","S.A.S.Nagar (Mohali)","Rupnagar","0307","03070004","00719500","76.6573189932371","30.7007021374710"
"Chapar Chiri Khurd","ਚਪਰਚਿੜੀ ਖੁਰਦ","S.A.S.Nagar (Mohali)","Rupnagar","0307","03070004","00719600","76.6621111822372","30.7095123495513"
